complex_name,protein_path,ligand_description,protein_sequence
NC1CCCCC1Oc1ccccc1F,GLP1.pdb,NC1CCCCC1Oc1ccccc1F,
Cc1cc(CN)c2[nH]c(C)c(C)c2c1,GLP1.pdb,Cc1cc(CN)c2[nH]c(C)c(C)c2c1,
CC(N)c1cncs1,GLP1.pdb,CC(N)c1cncs1,
CC(N)c1ccsc1,GLP1.pdb,CC(N)c1ccsc1,
CC(CN)CN1CCOC1=O,GLP1.pdb,CC(CN)CN1CCOC1=O,
NCc1cc2ccccc2o1,GLP1.pdb,NCc1cc2ccccc2o1,
NCc1csc2c(Br)cccc12,GLP1.pdb,NCc1csc2c(Br)cccc12,
CC(C)(C)OC(=O)N1CC(C(C)(C)CN)C1,GLP1.pdb,CC(C)(C)OC(=O)N1CC(C(C)(C)CN)C1,
CC(C)(C)OC(=O)N1CCC2(CCCC2CN)CC1,GLP1.pdb,CC(C)(C)OC(=O)N1CCC2(CCCC2CN)CC1,
CC(N)c1ccc2c(c1)CCC2,GLP1.pdb,CC(N)c1ccc2c(c1)CCC2,
NCCc1ccc(OCc2ccccc2)cc1,GLP1.pdb,NCCc1ccc(OCc2ccccc2)cc1,
CN(C)C(CN)c1ccccc1Cl,GLP1.pdb,CN(C)C(CN)c1ccccc1Cl,
NC1CCCN(c2ccc(Br)cc2)C1=O,GLP1.pdb,NC1CCCN(c2ccc(Br)cc2)C1=O,
CS(=O)(=O)c1ccc(CN)cc1,GLP1.pdb,CS(=O)(=O)c1ccc(CN)cc1,
CC(C)(C)OC(=O)N1CC(CCCCN)C1,GLP1.pdb,CC(C)(C)OC(=O)N1CC(CCCCN)C1,
C#CCC(C)(C)CN,GLP1.pdb,C#CCC(C)(C)CN,
N[C@@H]1CCc2ccc(OC(F)F)cc21,GLP1.pdb,N[C@@H]1CCc2ccc(OC(F)F)cc21,
NCCCn1cncn1,GLP1.pdb,NCCCn1cncn1,
Cc1nn(-c2ccccc2)c(C)c1CN,GLP1.pdb,Cc1nn(-c2ccccc2)c(C)c1CN,
CC(C)(C)OC(=O)N1CC(N)C2CC21,GLP1.pdb,CC(C)(C)OC(=O)N1CC(N)C2CC21,
NCC(c1ccccc1Cl)N1CCCC1,GLP1.pdb,NCC(c1ccccc1Cl)N1CCCC1,
CCSc1ccc(C(C)N)cc1,GLP1.pdb,CCSc1ccc(C(C)N)cc1,
Cc1c(C(C)N)oc2ccc(F)cc12,GLP1.pdb,Cc1c(C(C)N)oc2ccc(F)cc12,
CC(C)(C)OC(=O)NC1CC12CCC(N)CC2,GLP1.pdb,CC(C)(C)OC(=O)NC1CC12CCC(N)CC2,
NC1CCN(c2ncccc2F)C1,GLP1.pdb,NC1CCN(c2ncccc2F)C1,
CC12CCCC(CN)(CO1)C2,GLP1.pdb,CC12CCCC(CN)(CO1)C2,
COc1cc(C#N)ccc1CN,GLP1.pdb,COc1cc(C#N)ccc1CN,
NCc1cccc(COCc2ccccc2)c1,GLP1.pdb,NCc1cccc(COCc2ccccc2)c1,
CCCn1ncc(CN)c1C,GLP1.pdb,CCCn1ncc(CN)c1C,
CC(C)OC(=O)[C@@H]1OC(C)(C)O[C@H]1CN,GLP1.pdb,CC(C)OC(=O)[C@@H]1OC(C)(C)O[C@H]1CN,
Cc1cc(CN)ccc1Cl,GLP1.pdb,Cc1cc(CN)ccc1Cl,
CN(C)c1cccc(CN)c1,GLP1.pdb,CN(C)c1cccc(CN)c1,
CNS(=O)(=O)c1ccc(C(C)N)cc1,GLP1.pdb,CNS(=O)(=O)c1ccc(C(C)N)cc1,
NCc1ccc(-c2ccc3c(c2)CCO3)cc1,GLP1.pdb,NCc1ccc(-c2ccc3c(c2)CCO3)cc1,
Cc1ccc(C(C)N)c(C)c1,GLP1.pdb,Cc1ccc(C(C)N)c(C)c1,
CCC(CC)C(CN)OC,GLP1.pdb,CCC(CC)C(CN)OC,
NC1CCC(c2ccc(F)cc2)C1,GLP1.pdb,NC1CCC(c2ccc(F)cc2)C1,
Cc1cc(CN)ccc1Oc1ccc(F)cc1,GLP1.pdb,Cc1cc(CN)ccc1Oc1ccc(F)cc1,
N[C@H]1C[C@H](c2ccc(F)c(Br)c2)C1,GLP1.pdb,N[C@H]1C[C@H](c2ccc(F)c(Br)c2)C1,
CC(C)(C)CCCN,GLP1.pdb,CC(C)(C)CCCN,
CCCC(N)Cc1ccccc1,GLP1.pdb,CCCC(N)Cc1ccccc1,
COC1(C(F)(F)F)CC2(CC(N)C2)C1,GLP1.pdb,COC1(C(F)(F)F)CC2(CC(N)C2)C1,
CCN1CC(N)CCC1=O,GLP1.pdb,CCN1CC(N)CCC1=O,
COCc1ccccc1CN,GLP1.pdb,COCc1ccccc1CN,
CC(N)C12CC(CO1)C2,GLP1.pdb,CC(N)C12CC(CO1)C2,
NCc1cccc(Cl)c1,GLP1.pdb,NCc1cccc(Cl)c1,
NCC(=O)N1CCN(c2ccccc2)CC1,GLP1.pdb,NCC(=O)N1CCN(c2ccccc2)CC1,
COc1ccc(Oc2cc(CN)ccn2)cc1,GLP1.pdb,COc1ccc(Oc2cc(CN)ccn2)cc1,
NCC1CC2(C1)CC21CCC1,GLP1.pdb,NCC1CC2(C1)CC21CCC1,
CC(C)c1cccc(CN)c1,GLP1.pdb,CC(C)c1cccc(CN)c1,
NCCc1noc(-c2ccccn2)n1,GLP1.pdb,NCCc1noc(-c2ccccn2)n1,
CC1CC(N)CN1C(=O)OC(C)(C)C,GLP1.pdb,CC1CC(N)CN1C(=O)OC(C)(C)C,
NCCCc1nc(-c2ccccc2)no1,GLP1.pdb,NCCCc1nc(-c2ccccc2)no1,
NCCc1ccncc1F,GLP1.pdb,NCCc1ccncc1F,
CCOC(=O)c1nc(CN)n(C)n1,GLP1.pdb,CCOC(=O)c1nc(CN)n(C)n1,
NCCCNC(=O)c1ccc(F)cc1,GLP1.pdb,NCCCNC(=O)c1ccc(F)cc1,
N[C@@H]1C[C@@H]2CC[C@H]1O2,GLP1.pdb,N[C@@H]1C[C@@H]2CC[C@H]1O2,
COc1ccc(CN2CCC(N)C2=O)cc1,GLP1.pdb,COc1ccc(CN2CCC(N)C2=O)cc1,
NCCc1cccc(I)c1,GLP1.pdb,NCCc1cccc(I)c1,
NCC1CCOC1=O,GLP1.pdb,NCC1CCOC1=O,
NC1CCCCC12CC2,GLP1.pdb,NC1CCCCC12CC2,
NCCc1ccc2c(c1)OCCO2,GLP1.pdb,NCCc1ccc2c(c1)OCCO2,
NCCNS(=O)(=O)c1ccc([N+](=O)[O-])cc1,GLP1.pdb,NCCNS(=O)(=O)c1ccc([N+](=O)[O-])cc1,
CC(CN)C1CCC1,GLP1.pdb,CC(CN)C1CCC1,
NCc1ccc(COCC(F)(F)F)cc1,GLP1.pdb,NCc1ccc(COCC(F)(F)F)cc1,
NC1CCCC(N2CCCC2=O)C1,GLP1.pdb,NC1CCCC(N2CCCC2=O)C1,
CCc1onc(C)c1CN,GLP1.pdb,CCc1onc(C)c1CN,
Cn1cc(-c2ccccc2CN)cn1,GLP1.pdb,Cn1cc(-c2ccccc2CN)cn1,
NCc1ccc(Oc2ccc(F)c(F)c2)cc1C(F)(F)F,GLP1.pdb,NCc1ccc(Oc2ccc(F)c(F)c2)cc1C(F)(F)F,
Cn1c(CN)nc2ccccc2c1=O,GLP1.pdb,Cn1c(CN)nc2ccccc2c1=O,
CC1(C)CCCOC1CCN,GLP1.pdb,CC1(C)CCCOC1CCN,
NCCCc1ccc(Cl)cc1Cl,GLP1.pdb,NCCCc1ccc(Cl)cc1Cl,
NCCc1cc(F)cc(Br)c1,GLP1.pdb,NCCc1cc(F)cc(Br)c1,
NCCN1CCNC1=O,GLP1.pdb,NCCN1CCNC1=O,
NCCc1cc(C(F)(F)F)ccc1C(F)(F)F,GLP1.pdb,NCCc1cc(C(F)(F)F)ccc1C(F)(F)F,
CC(C)(C)OC(=O)N1CCC2(CCC2)C(N)C1,GLP1.pdb,CC(C)(C)OC(=O)N1CCC2(CCC2)C(N)C1,
NCCC1Cc2ccccc2C1,GLP1.pdb,NCCC1Cc2ccccc2C1,
NC1CCCc2c1cnn2C1CCCC1,GLP1.pdb,NC1CCCc2c1cnn2C1CCCC1,
Cc1ccc2c(c1)C(N)C(C)C2,GLP1.pdb,Cc1ccc2c(c1)C(N)C(C)C2,
C[C@@H](N)C1CCOCC1,GLP1.pdb,C[C@@H](N)C1CCOCC1,
NCCc1ccc(Br)s1,GLP1.pdb,NCCc1ccc(Br)s1,
NCCc1cccc2cc[nH]c12,GLP1.pdb,NCCc1cccc2cc[nH]c12,
NCc1ccc(Oc2ccc(F)cc2)nc1,GLP1.pdb,NCc1ccc(Oc2ccc(F)cc2)nc1,
NCC1CC1,GLP1.pdb,NCC1CC1,
Cc1cccc(OCCN)c1,GLP1.pdb,Cc1cccc(OCCN)c1,
C#CCC(N)C1CC1,GLP1.pdb,C#CCC(N)C1CC1,
CC(C)COCCCN,GLP1.pdb,CC(C)COCCCN,
NCCCCc1ccc(F)c(F)c1,GLP1.pdb,NCCCCc1ccc(F)c(F)c1,
NCC1(c2cccs2)CCCC1,GLP1.pdb,NCC1(c2cccs2)CCCC1,
COc1cccc(CCN)c1,GLP1.pdb,COc1cccc(CCN)c1,
Cc1ccc(Br)c(CN)c1,GLP1.pdb,Cc1ccc(Br)c(CN)c1,
NC1CCC(c2cccc(Cl)c2)C1,GLP1.pdb,NC1CCC(c2cccc(Cl)c2)C1,
CC(N)c1nncs1,GLP1.pdb,CC(N)c1nncs1,
COC[C@H]1C[C@@H](CN)N(C(=O)OC(C)(C)C)C1,GLP1.pdb,COC[C@H]1C[C@@H](CN)N(C(=O)OC(C)(C)C)C1,
CCOc1ccc(C(C)NC(=O)CCCN)cc1,GLP1.pdb,CCOc1ccc(C(C)NC(=O)CCCN)cc1,
CN(CCC(N)C(C)(C)C)C(=O)OC(C)(C)C,GLP1.pdb,CN(CCC(N)C(C)(C)C)C(=O)OC(C)(C)C,
NCc1ncc(-c2ccccc2)s1,GLP1.pdb,NCc1ncc(-c2ccccc2)s1,
CCc1ccc(C(N)COC)o1,GLP1.pdb,CCc1ccc(C(N)COC)o1,
CC(C)c1ccccc1CN,GLP1.pdb,CC(C)c1ccccc1CN,
COCCNS(=O)(=O)c1ccc(CN)cc1,GLP1.pdb,COCCNS(=O)(=O)c1ccc(CN)cc1,
COC(=O)c1nc(CN)ccc1Cl,GLP1.pdb,COC(=O)c1nc(CN)ccc1Cl,
NCC1CCN(CC2CC2)CC1,GLP1.pdb,NCC1CCN(CC2CC2)CC1,
CCCOc1cccc(CCN)c1,GLP1.pdb,CCCOc1cccc(CCN)c1,
N[C@H]1CCc2ccc(Br)cc21,GLP1.pdb,N[C@H]1CCc2ccc(Br)cc21,
CC(C)(C)OC(=O)NC1CC(F)(CN)C1,GLP1.pdb,CC(C)(C)OC(=O)NC1CC(F)(CN)C1,
CC(C)(C)OC(=O)N[C@H]1C[C@](F)(CN)C1,GLP1.pdb,CC(C)(C)OC(=O)N[C@H]1C[C@](F)(CN)C1,
NC1C2(CCC2)C12CCC2,GLP1.pdb,NC1C2(CCC2)C12CCC2,
N[C@@H]1C[C@@H]1c1ccccc1,GLP1.pdb,N[C@@H]1C[C@@H]1c1ccccc1,
CN1CCC(N(C)C(=O)CCN)CC1,GLP1.pdb,CN1CCC(N(C)C(=O)CCN)CC1,
CCO[C@@H]1CCC[C@H]1N,GLP1.pdb,CCO[C@@H]1CCC[C@H]1N,
N[C@H]1COc2ccccc2NC1=O,GLP1.pdb,N[C@H]1COc2ccccc2NC1=O,
CC(C)(C)OC(=O)NC(CCN)C(F)(F)F,GLP1.pdb,CC(C)(C)OC(=O)NC(CCN)C(F)(F)F,
CCC(N)(CC)c1ccc(C(F)(F)F)cc1,GLP1.pdb,CCC(N)(CC)c1ccc(C(F)(F)F)cc1,
NC(c1cc(F)c(Br)cc1F)C1CC1,GLP1.pdb,NC(c1cc(F)c(Br)cc1F)C1CC1,
NCc1ccc(C(=O)N2CCOCC2)cc1,GLP1.pdb,NCc1ccc(C(=O)N2CCOCC2)cc1,
Cc1cc(C)n(CC(C)N)n1,GLP1.pdb,Cc1cc(C)n(CC(C)N)n1,
NCc1cccc(C(=O)N2CCCCC2)c1,GLP1.pdb,NCc1cccc(C(=O)N2CCCCC2)c1,
NCc1ccc(-n2ccnc2)c(F)c1,GLP1.pdb,NCc1ccc(-n2ccnc2)c(F)c1,
C#CC#CC(C)(C)N,GLP1.pdb,C#CC#CC(C)(C)N,
NC1CCc2c1cccc2C(F)(F)F,GLP1.pdb,NC1CCc2c1cccc2C(F)(F)F,
NC1CCN(C2CCCCC2)C1=O,GLP1.pdb,NC1CCN(C2CCCCC2)C1=O,
COC1(CN)CCCCCC1,GLP1.pdb,COC1(CN)CCCCCC1,
CC(C)N(C)CCCCN,GLP1.pdb,CC(C)N(C)CCCCN,
CC(C)(C)OC(=O)N1CCC[C@H](CN)C1,GLP1.pdb,CC(C)(C)OC(=O)N1CCC[C@H](CN)C1,
CC(N)c1cncc(F)c1,GLP1.pdb,CC(N)c1cncc(F)c1,
CC(C)(C)OC(=O)[C@H]1C[C@H](N)C1,GLP1.pdb,CC(C)(C)OC(=O)[C@H]1C[C@H](N)C1,
NCc1cccc(Br)n1,GLP1.pdb,NCc1cccc(Br)n1,
CC1(C)CCC(F)(F)CC1N,GLP1.pdb,CC1(C)CCC(F)(F)CC1N,
CC(N)C1CCCN(C2CCC2)C1,GLP1.pdb,CC(N)C1CCCN(C2CCC2)C1,
N[C@@H]1CC[C@@H]1c1ccccc1,GLP1.pdb,N[C@@H]1CC[C@@H]1c1ccccc1,
Cc1ccc(OC(F)F)c(CN)c1,GLP1.pdb,Cc1ccc(OC(F)F)c(CN)c1,
COc1cccc(N2CCCC(CN)C2)n1,GLP1.pdb,COc1cccc(N2CCCC(CN)C2)n1,
CCOc1cc(CN)ccc1OC,GLP1.pdb,CCOc1cc(CN)ccc1OC,
NCc1cccc(Br)c1Cl,GLP1.pdb,NCc1cccc(Br)c1Cl,
CSCC1(CCN)CC1,GLP1.pdb,CSCC1(CCN)CC1,
CC(C)(C)C(N)c1ccccc1,GLP1.pdb,CC(C)(C)C(N)c1ccccc1,
COCCOCCOCCN,GLP1.pdb,COCCOCCOCCN,
CC(CN)OC(F)F,GLP1.pdb,CC(CN)OC(F)F,
COc1cccc(CCCN)c1,GLP1.pdb,COc1cccc(CCCN)c1,
CN(C)C1CCCC(N)C1,GLP1.pdb,CN(C)C1CCCC(N)C1,
CC(C)CCCCCCN,GLP1.pdb,CC(C)CCCCCCN,
NCC1CC12CCS(=O)(=O)CC2,GLP1.pdb,NCC1CC12CCS(=O)(=O)CC2,
NCC1CCN(C2CC2)CC1,GLP1.pdb,NCC1CCN(C2CC2)CC1,
NCCc1ccsc1Cl,GLP1.pdb,NCCc1ccsc1Cl,
CNS(=O)(=O)[C@@H](C)CN,GLP1.pdb,CNS(=O)(=O)[C@@H](C)CN,
N[C@@H](CF)c1cc(Cl)cnc1F,GLP1.pdb,N[C@@H](CF)c1cc(Cl)cnc1F,
CC12COC(CN)(C1)C2,GLP1.pdb,CC12COC(CN)(C1)C2,
COCCn1cc(CN)cn1,GLP1.pdb,COCCn1cc(CN)cn1,
NCCc1ccc2c(c1)OC(F)(F)O2,GLP1.pdb,NCCc1ccc2c(c1)OC(F)(F)O2,
NCc1ccc(-c2ccco2)cc1,GLP1.pdb,NCc1ccc(-c2ccco2)cc1,
C[C@@H](N)c1ccc2c(c1)CCCC2,GLP1.pdb,C[C@@H](N)c1ccc2c(c1)CCCC2,
NCCC1(c2ccccc2)CC1,GLP1.pdb,NCCC1(c2ccccc2)CC1,
CC(N)c1ccc(-c2ccncc2)cc1,GLP1.pdb,CC(N)c1ccc(-c2ccncc2)cc1,
COc1cc(C(F)CN)ccc1Cl,GLP1.pdb,COc1cc(C(F)CN)ccc1Cl,
NCC1(n2cncn2)CC1,GLP1.pdb,NCC1(n2cncn2)CC1,
NCc1c(F)cccc1C(F)(F)F,GLP1.pdb,NCc1c(F)cccc1C(F)(F)F,
NC1CCCC1c1ccc(Cl)cc1,GLP1.pdb,NC1CCCC1c1ccc(Cl)cc1,
CN1CCCC(CCN)C1,GLP1.pdb,CN1CCCC(CCN)C1,
CC(C)C(N)c1nccn1C,GLP1.pdb,CC(C)C(N)c1nccn1C,
COCCN1CCC(CN)C1,GLP1.pdb,COCCN1CCC(CN)C1,
CC(C)(C)OC(=O)N1CCC(CCN)C(F)(F)CC1,GLP1.pdb,CC(C)(C)OC(=O)N1CCC(CCN)C(F)(F)CC1,
Cn1cc(CCN)c2ccc(Cl)cc21,GLP1.pdb,Cn1cc(CCN)c2ccc(Cl)cc21,
CN(C)C1(CCN)CN(C(=O)OC(C)(C)C)C1,GLP1.pdb,CN(C)C1(CCN)CN(C(=O)OC(C)(C)C)C1,
CC(N)c1c(F)cccc1Cl,GLP1.pdb,CC(N)c1c(F)cccc1Cl,
NCCCCc1ccccc1,GLP1.pdb,NCCCCc1ccccc1,
CC(C)n1cc([C@@H](C)N)nn1,GLP1.pdb,CC(C)n1cc([C@@H](C)N)nn1,
N[C@@H]1CCOc2c(F)cc(F)cc21,GLP1.pdb,N[C@@H]1CCOc2c(F)cc(F)cc21,
CSC[C@H]1C[C@H](N)C1,GLP1.pdb,CSC[C@H]1C[C@H](N)C1,
NC(Cc1ccccc1)C1CCCC1,GLP1.pdb,NC(Cc1ccccc1)C1CCCC1,
CC(C)(C)OC(=O)N1CC2CCCC1C2CN,GLP1.pdb,CC(C)(C)OC(=O)N1CC2CCCC1C2CN,
CC1(CN)CCCC1(F)F,GLP1.pdb,CC1(CN)CCCC1(F)F,
NCc1cn2cc(Cl)ccc2n1,GLP1.pdb,NCc1cn2cc(Cl)ccc2n1,
Cc1ccc(NC(=O)C2(CN)CCCC2)cc1C,GLP1.pdb,Cc1ccc(NC(=O)C2(CN)CCCC2)cc1C,
Cc1ccc(NC(=O)COc2ccc(CCN)cc2)cc1,GLP1.pdb,Cc1ccc(NC(=O)COc2ccc(CCN)cc2)cc1,
CS(=O)(=O)NC1(CN)CCCCC1,GLP1.pdb,CS(=O)(=O)NC1(CN)CCCCC1,
NC(c1ccccn1)C1CC1,GLP1.pdb,NC(c1ccccn1)C1CC1,
CC(C)(C)OC(=O)N1C[C@@H](N)C[C@H](O)C1,GLP1.pdb,CC(C)(C)OC(=O)N1C[C@@H](N)C[C@H](O)C1,
NC[C@@H]1COC(=O)O1,GLP1.pdb,NC[C@@H]1COC(=O)O1,
N[C@@H]1CCC[C@@H]1c1ccccc1,GLP1.pdb,N[C@@H]1CCC[C@@H]1c1ccccc1,
NCCc1cncs1,GLP1.pdb,NCCc1cncs1,
NCc1nc(C(F)(F)F)n[nH]1,GLP1.pdb,NCc1nc(C(F)(F)F)n[nH]1,
COc1c(Br)cccc1CCN,GLP1.pdb,COc1c(Br)cccc1CCN,
N[C@@H]1CCC[C@H]1OC(F)F,GLP1.pdb,N[C@@H]1CCC[C@H]1OC(F)F,
CC1CCN(C(=O)OC(C)(C)C)CC1N,GLP1.pdb,CC1CCN(C(=O)OC(C)(C)C)CC1N,
NC1CCc2[nH]ncc2C1,GLP1.pdb,NC1CCc2[nH]ncc2C1,
Cc1scc(CN)c1C,GLP1.pdb,Cc1scc(CN)c1C,
C[C@@H](N)c1ccc(Cl)cc1Br,GLP1.pdb,C[C@@H](N)c1ccc(Cl)cc1Br,
NCC(=O)Nc1ccc(F)c(F)c1,GLP1.pdb,NCC(=O)Nc1ccc(F)c(F)c1,
NCc1ccc2c(c1F)CCCC2,GLP1.pdb,NCc1ccc2c(c1F)CCCC2,
C[C@@H]1CN(C(=O)OC(C)(C)C)C[C@H]1CN,GLP1.pdb,C[C@@H]1CN(C(=O)OC(C)(C)C)C[C@H]1CN,
NCc1ccc2c(c1)COCC2,GLP1.pdb,NCc1ccc2c(c1)COCC2,
NCC(=O)N(Cc1ccccc1)CC(F)(F)F,GLP1.pdb,NCC(=O)N(Cc1ccccc1)CC(F)(F)F,
NC1COc2c(F)cc(F)cc2C1,GLP1.pdb,NC1COc2c(F)cc(F)cc2C1,
CC1CC(CN)CCS1,GLP1.pdb,CC1CC(CN)CCS1,
CC(C)(C)OC(=O)N1CC[C@@H]1CN,GLP1.pdb,CC(C)(C)OC(=O)N1CC[C@@H]1CN,
Cc1ccc(C(N)Cn2ccnc2)c(C)c1,GLP1.pdb,Cc1ccc(C(N)Cn2ccnc2)c(C)c1,
NCC1CCCN(Cc2ccccc2)C1,GLP1.pdb,NCC1CCCN(Cc2ccccc2)C1,
NCc1cccc(NC(=O)c2cccc(F)c2)c1,GLP1.pdb,NCc1cccc(NC(=O)c2cccc(F)c2)c1,
NCCN1CCN(Cc2ccccc2)CC1,GLP1.pdb,NCCN1CCN(Cc2ccccc2)CC1,
NCCc1nc(-c2cccc(Cl)c2)no1,GLP1.pdb,NCCc1nc(-c2cccc(Cl)c2)no1,
CCc1nc(C(C)N)cs1,GLP1.pdb,CCc1nc(C(C)N)cs1,
NCCc1c[nH]c2ccccc12,GLP1.pdb,NCCc1c[nH]c2ccccc12,
CC(N)c1cccc2ccccc12,GLP1.pdb,CC(N)c1cccc2ccccc12,
CN1C(=O)C[C@H](CN)[C@H]1c1cnn(C)c1,GLP1.pdb,CN1C(=O)C[C@H](CN)[C@H]1c1cnn(C)c1,
NCCc1ccccc1Cl,GLP1.pdb,NCCc1ccccc1Cl,
CC1Cc2cc([C@H](C)N)ccc2O1,GLP1.pdb,CC1Cc2cc([C@H](C)N)ccc2O1,
NCC12COC(CF)(C1)C2,GLP1.pdb,NCC12COC(CF)(C1)C2,
COc1ccc(CN)c(C)c1,GLP1.pdb,COc1ccc(CN)c(C)c1,
COC1(CN)CCSC1,GLP1.pdb,COC1(CN)CCSC1,
NCC12COCCN1C(=O)OC2,GLP1.pdb,NCC12COCCN1C(=O)OC2,
NCc1cc(Br)cnc1O,GLP1.pdb,NCc1cc(Br)cnc1O,
NCCCn1ccc(C(F)(F)F)n1,GLP1.pdb,NCCCn1ccc(C(F)(F)F)n1,
CC(N)c1cc(F)ccc1F,GLP1.pdb,CC(N)c1cc(F)ccc1F,
CC(C)(C)OC(=O)N[C@]1(C)C[C@H](N)C1,GLP1.pdb,CC(C)(C)OC(=O)N[C@]1(C)C[C@H](N)C1,
CC1(C)CC(N)C1OCc1ccccc1,GLP1.pdb,CC1(C)CC(N)C1OCc1ccccc1,
CCC(N)c1csc(C)c1,GLP1.pdb,CCC(N)c1csc(C)c1,
Cc1cc(CN)ccc1Br,GLP1.pdb,Cc1cc(CN)ccc1Br,
NC1CCN(Cc2cccc(F)c2)CC1,GLP1.pdb,NC1CCN(Cc2cccc(F)c2)CC1,
NCCNC(=O)N1CCOCC1,GLP1.pdb,NCCNC(=O)N1CCOCC1,
C[C@@H](N)c1ccc(F)cc1,GLP1.pdb,C[C@@H](N)c1ccc(F)cc1,
CC(C)(C)OC(=O)Nc1cccc(CCN)c1,GLP1.pdb,CC(C)(C)OC(=O)Nc1cccc(CCN)c1,
NCC1(Cc2cccc(Cl)c2)CC1,GLP1.pdb,NCC1(Cc2cccc(Cl)c2)CC1,
NCC1(c2cccc(Cl)c2)CCCC1,GLP1.pdb,NCC1(c2cccc(Cl)c2)CCCC1,
CCC1(CN)CCN(Cc2ccccc2)CC1,GLP1.pdb,CCC1(CN)CCN(Cc2ccccc2)CC1,
COc1cc(C(C)N)ccc1OCCC(C)C,GLP1.pdb,COc1cc(C(C)N)ccc1OCCC(C)C,
NCCCn1cnnn1,GLP1.pdb,NCCCn1cnnn1,
CC(C)(C)OC(=O)N1C[C@@H]2CC[C@]2(CN)C1,GLP1.pdb,CC(C)(C)OC(=O)N1C[C@@H]2CC[C@]2(CN)C1,
NCC1(CF)CC12CCOCC2,GLP1.pdb,NCC1(CF)CC12CCOCC2,
COc1cccc(C(N)C2CCCCC2)c1,GLP1.pdb,COc1cccc(C(N)C2CCCCC2)c1,
N[C@H]1CCN(c2ccccn2)C1,GLP1.pdb,N[C@H]1CCN(c2ccccn2)C1,
CC(C)n1ncnc1CN,GLP1.pdb,CC(C)n1ncnc1CN,
COC(=O)C12CC(CN)(CO1)C2,GLP1.pdb,COC(=O)C12CC(CN)(CO1)C2,
CN(C)S(=O)(=O)Cc1ccc(CN)cc1,GLP1.pdb,CN(C)S(=O)(=O)Cc1ccc(CN)cc1,
COc1cc(CN)ccc1F,GLP1.pdb,COc1cc(CN)ccc1F,
CC(C)CC1CCCCC1N,GLP1.pdb,CC(C)CC1CCCCC1N,
NCCCn1cccc1,GLP1.pdb,NCCCn1cccc1,
NCc1csc(C(F)(F)F)n1,GLP1.pdb,NCc1csc(C(F)(F)F)n1,
NC1CCc2c(F)cccc21,GLP1.pdb,NC1CCc2c(F)cccc21,
CC1(CN)CC=CCC1,GLP1.pdb,CC1(CN)CC=CCC1,
N[C@H]1C[C@@H]2C[C@H](C1)CC(F)(F)C2,GLP1.pdb,N[C@H]1C[C@@H]2C[C@H](C1)CC(F)(F)C2,
Cc1cccc(CCN)c1C,GLP1.pdb,Cc1cccc(CCN)c1C,
CC(C)(CN)C1CCCO1,GLP1.pdb,CC(C)(CN)C1CCCO1,
Cc1ccccc1C(C)(C)CN,GLP1.pdb,Cc1ccccc1C(C)(C)CN,
CC(C)(C)c1csc(CN)n1,GLP1.pdb,CC(C)(C)c1csc(CN)n1,
CC(=O)Nc1ccccc1CN,GLP1.pdb,CC(=O)Nc1ccccc1CN,
COc1cccc(Oc2ncccc2CN)c1,GLP1.pdb,COc1cccc(Oc2ncccc2CN)c1,
NCC1C(F)(F)C12CCOCC2,GLP1.pdb,NCC1C(F)(F)C12CCOCC2,
CC(N)CCCC(F)(F)F,GLP1.pdb,CC(N)CCCC(F)(F)F,
CCN(CC(=O)OC(C)(C)C)C1CC(N)C1,GLP1.pdb,CCN(CC(=O)OC(C)(C)C)C1CC(N)C1,
COc1ccc2c(c1)C(N)CCN2C(=O)OC(C)(C)C,GLP1.pdb,COc1ccc2c(c1)C(N)CCN2C(=O)OC(C)(C)C,
NC[C@@H]1C[C@H]1c1ccco1,GLP1.pdb,NC[C@@H]1C[C@H]1c1ccco1,
CCC(N)COc1ccccc1F,GLP1.pdb,CCC(N)COc1ccccc1F,
COc1cc(C(C)N)ccc1OCc1ccccc1,GLP1.pdb,COc1cc(C(C)N)ccc1OCc1ccccc1,
CC(C)(C)OC(=O)N[C@@H]1C[C@H]1N,GLP1.pdb,CC(C)(C)OC(=O)N[C@@H]1C[C@H]1N,
CC(N)C1COc2ccccc21,GLP1.pdb,CC(N)C1COc2ccccc21,
NCc1ccc2c(c1)C(=O)NCC2,GLP1.pdb,NCc1ccc2c(c1)C(=O)NCC2,
CC(N)Cn1ncc2ccccc2c1=O,GLP1.pdb,CC(N)Cn1ncc2ccccc2c1=O,
COc1ccc(C(N)CN2CCN(C)CC2)cc1,GLP1.pdb,COc1ccc(C(N)CN2CCN(C)CC2)cc1,
CC1(C)CN(Cc2ccccc2)CCC1N,GLP1.pdb,CC1(C)CN(Cc2ccccc2)CCC1N,
NCc1nnc(-c2ccccc2)s1,GLP1.pdb,NCc1nnc(-c2ccccc2)s1,
NCC1=CCCC1,GLP1.pdb,NCC1=CCCC1,
NCC1(N2CCCC2)CCOCC1,GLP1.pdb,NCC1(N2CCCC2)CCOCC1,
NC(CCc1ccc(F)cc1)c1ccccc1,GLP1.pdb,NC(CCc1ccc(F)cc1)c1ccccc1,
CC(C)(C)OC(=O)N1CCC2(CC(N)C2)C1,GLP1.pdb,CC(C)(C)OC(=O)N1CCC2(CC(N)C2)C1,
CSC(CN)C(C)(C)C,GLP1.pdb,CSC(CN)C(C)(C)C,
