ligand_description,complex_name,protein_path,protein_sequence
CCOc1ccc(S(=O)(=O)Nc2ccc(C(=O)NCC3CCCO3)cc2)cc1,CHEMBL1498157,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCn1nc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)c2cc3ccc(C)cc3nc21,CHEMBL1548092,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
N#Cc1ccccc1OCC(=O)NNC(=O)CNC(=O)c1ccc(Br)o1,CHEMBL1868502,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(-c2csc(NC(=O)C3=NN(c4ccccc4)C(=O)CC3)n2)cc1,CHEMBL1547896,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Sc1nnc(-c2cc(-c3ccccc3)[nH]n2)n1/N=C/c1ccc(Cl)cc1,CHEMBL3191323,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CNC(=O)CSc1nc2cccnc2n1C1CCCCC1,CHEMBL1540931,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCSc1nc2cc(C(=O)OC)ccc2c(=O)n1CC,CHEMBL1445104,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(=O)Nc1ccc2c(CSc3nnc(N)s3)cc(=O)oc2c1,CHEMBL1531534,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOc1ccc(C2c3[nH]c4ccccc4c3CCN2C(=O)CSc2ccccc2)cc1,CHEMBL1475174,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc(C(=O)Nc2ccc(N(C)C)cc2)c([N+](=O)[O-])cc1OC,CHEMBL1547954,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)C1(CCOc2ccccc2)CCN(Cc2ccc(C#CCCO)cc2)CC1,CHEMBL1605624,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(Cc1cccc(C(F)(F)F)c1)NCc1cccc(Cl)c1,CHEMBL1443728,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(CSc1n[nH]c(-c2cccnc2)n1)Nc1ccccc1C(F)(F)F,CHEMBL1573231,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CNc1nc(N)c([N+](=O)[O-])c(Nc2cccc(Cl)c2)n1,CHEMBL1504443,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(NC(=O)c2ccc3c(c2)OCO3)cc1[N+](=O)[O-],CHEMBL1383007,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cn1c(CNc2ccc(O)cc2)nc2ccccc21,CHEMBL1487921,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(CNC(=O)/C=C/c2cc([N+](=O)[O-])ccc2OC(F)F)cc1OC,CHEMBL1497816,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(=O)Oc1cc2c(c3ccccc13)CCC2=O,CHEMBL1866138,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COCCN(C(=O)COC(=O)CSc1ccccc1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,CHEMBL1436373,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(Cn2c(=N)c(C(=O)NC3CCCCC3)cc3c(=O)n4ccccc4nc32)cc1,CHEMBL1429608,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOCCCNC(=O)c1cc(Sc2nnc(C)s2)nc2ccccc12,CHEMBL1482549,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Oc1ccc(-c2nc3ccc4ccccc4c3c3c2CCC3)cc1O,CHEMBL1560628,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
N=c1c2c(-c3ccccc3)c(-c3ccccc3)n(Cc3ccccc3)c2ncn1CCCn1ccnc1,CHEMBL1415885,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCCCN(CC)CCNC(=O)c1cn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,CHEMBL1390643,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc(/C=C/C(=O)OCC(=O)c2ccc[nH]2)ccc1O,CHEMBL2141809,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Fc1ccc(-c2nnc(SCc3cccnc3)o2)cc1,CHEMBL1463278,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CN(C)CCCNC(=O)c1ccc(-c2nc(-c3ccc(Cl)cc3)cs2)cc1,CHEMBL1538399,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(NC(=O)CN(C)C(=O)c2cn(-c3ccccc3)nc2-c2cccs2)cc1,CHEMBL1371866,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc2c(c1)C1CN(C)CCC1N2C(=S)NC(=O)c1ccc(Br)cc1,CHEMBL1603669,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cccc(Nc2ccccc2C(=O)NCc2ccco2)c1C,CHEMBL1550467,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cc(C)c(C)c(S(=O)(=O)NCC(=O)NCC2CCCCC2)c1C,CHEMBL1577536,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Sc1nnc(-c2cccnc2)n1/N=C/C(Cl)=C\c1ccccc1,CHEMBL1975216,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(CN(CC(=O)NCCc2ccccc2)C(=O)CCCC(=O)Nc2cc(C)on2)cc1,CHEMBL1325561,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(=O)Nc1ccc2[nH]c(-c3cccn3C)nc2c1,CHEMBL1376470,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccccc1Nc1nc(NCc2ccco2)c2ccccc2n1.Cl,CHEMBL603154,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCn1cc(/C=C/C(=O)Nc2c(C)nn(Cc3ccccc3C)c2C)cn1,CHEMBL1596784,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(Cl)cc1N1CCN(C(=O)CSc2cc(=O)n(C)c3ccccc23)CC1,CHEMBL1727247,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CSc1n[nH]c(NCc2cccs2)n1,CHEMBL1314001,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
c1ccc2c3nc[nH]c(N4CCCC4)c-3nc2c1,CHEMBL1467705,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(CNc2ncnc3cc(OC)c(OC)cc23)cc1,CHEMBL1506438,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(-n2nnnc2SCC(=O)NC2CCCC2)cc1OC,CHEMBL1904875,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CN(C)CCCN(C(=O)C1=COCCO1)c1nc2ccc(Br)cc2s1.Cl,CHEMBL1712659,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOc1cc(C(=O)OCc2cc(=O)n3c(C)csc3n2)ccc1OC,CHEMBL2141027,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(c1ccccc1F)N1CCN(c2ccc([N+](=O)[O-])c3ncccc23)CC1,CHEMBL1447973,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(C)c(S(=O)(=O)c2nnn3c2nc(N2CCN(C)CC2)c2sccc23)c1,CHEMBL1551283,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(=O)NCc1ccc(C(=O)CCl)s1,CHEMBL1523938,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1c(NC(=O)C(C)OC(=O)COc2ccccc2)c(=O)n(-c2ccccc2)n1C,CHEMBL1865145,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,CHEMBL104,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1c(NC(=O)c2nnc(O)c3ccccc23)c(=O)n(-c2ccccc2)n1C,CHEMBL1581981,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COC(=O)c1cc2ccc(OC)c(OC)c2c(=O)s1,CHEMBL1485532,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(C=C(C(=O)c1ccccc1)c1ccccc1)c1ccccc1,CHEMBL1717190,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(S(=O)(=O)N2CCCC(c3cc(C(=O)NCc4cccnc4)no3)C2)cc1,CHEMBL1896581,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCC(C(=O)N1CCOCC1)n1c2ccccc2c2nc(=O)cc(C)n21,CHEMBL1351548,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(NC1=NCCS1)c1ccc(F)c(S(=O)(=O)N2CCOCC2)c1,CHEMBL1873452,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C1C=C(NCc2ccccc2)CCC1,CHEMBL1481645,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOc1cc(C2C(C#N)=C(N)Oc3c2c(=O)oc2ccccc32)ccc1OC(=O)c1cccs1,CHEMBL1304266,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(NCc1nnc(SCC(=O)N2CCN(c3ccccc3)CC2)o1)c1c(F)cccc1Cl,CHEMBL1317025,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(S(=O)(=O)N2CCCOC2CNC(=O)C(=O)NCCCn2ccnc2)cc1OC,CHEMBL1371083,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Oc1cccc(NC(=S)N=Nc2c(O)[nH]c3ccccc23)c1,CHEMBL1449886,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc2cc(C(c3nnnn3C(C)(C)C)N3CCC(C)CC3)c(O)nc2cc1OC,CHEMBL1466925,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc(OC)cc(-c2c(-c3ccc(F)cc3)c3cc(Br)ccc3n2C)c1,CHEMBL1610305,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(NC(=O)N2CCc3c(sc4c3CCCC4)C2c2ccc(F)cc2)cc1,CHEMBL1360721,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(C)CN=C(S)N(CCCO)Cc1cc2cc3c(cc2nc1O)OCCO3,CHEMBL1705815,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CN=C(S)N(CCc1c(C)[nH]c2ccc(C)cc12)Cc1ccco1,CHEMBL1301106,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCc1cc(C(=O)N(CCCOC)c2c(N)n(Cc3ccccc3)c(=O)[nH]c2=O)sc1C,CHEMBL1703054,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)c1ccc(N(C(=O)c2ccco2)C(C(=O)NC2CCCC2)c2ccncc2)cc1,CHEMBL1722770,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=[N+]([O-])c1ccc(NN=Cc2ccccc2)nc1,CHEMBL1705599,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccccc1/C=C/C(=O)NCC(=O)N/N=C(/C)c1ccco1,CHEMBL3189291,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)c1c(C)nn(-c2ccc(NC(=O)/C=C/C(=O)O)cc2)c1C,CHEMBL1450742,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCSc1nc(C)cc(C)c1S(=O)(=O)c1ccccc1C,CHEMBL1471353,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCCCNC(=O)/C=C1\Sc2ccccc2NC1=O,CHEMBL1305076,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCc1nnc(NC(=O)CSc2nc3c([nH]c4ccccc43)c(=O)n2-c2ccc(C)cc2)s1,CHEMBL2144625,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
NC(=O)N/N=C/c1ccc2cccc(OCc3ccccc3)c2n1,CHEMBL3190649,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(Cc1cccs1)N1CCC(c2nc(O)c3nnn(Cc4ccccc4Cl)c3n2)CC1,CHEMBL1450977,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(CCCSc1nc2ccccc2[nH]1)Nc1nnc(-c2ccccc2)o1,CHEMBL1363233,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(C(=O)OCC(=O)NCc2cccc(Cl)c2)cc1S(=O)(=O)N1CCCCC1,CHEMBL1315454,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COCCNC(=O)C1CCC(CNS(=O)(=O)c2ccc3c(c2)CC(C)N3C(=O)C2CC2)CC1,CHEMBL1903923,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(=O)Nc1ncnc2c1c(-c1ccc(Cl)cc1)nn2C(C)(C)C,CHEMBL1421670,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(C(=O)O)cc1NC(=O)CSc1ncnc2sc3c(c12)CCC3,CHEMBL1539059,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCCc1cc(=O)oc2c(C)c(OCC(=O)NCCN3CCOCC3)ccc12,CHEMBL1375564,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C=CCn1c(SCc2cc(=O)n3ccsc3n2)nc2sc(C)c(C)c2c1=O,CHEMBL1506364,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC1CCCN(C(=O)c2ccc(OC3CCN(CCc4ccccc4)CC3)cc2)C1,CHEMBL1365790,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccccc1Nc1nc(N)nc(COC(=O)c2nn(C)c(=O)c3ccccc23)n1,CHEMBL2138088,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cn1c(=O)[nH]c(=O)c2c1nc(N/N=C/C(Br)=C/c1ccccc1)n2CCO,CHEMBL3192999,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(CCNC(=O)c2ccc(-n3c(C)cc4c3CCCC4)cc2)cc1OC,CHEMBL1357708,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=[N+]([O-])c1ccc2nc(-c3ccc(OC(F)F)cc3)cn2c1,CHEMBL1400318,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1nc2sc(C(N)=O)c(N)c2c2c1CCCC2,CHEMBL1377754,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(/C=C/c1cccc(Cl)c1)Nc1ccncc1,CHEMBL1505191,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)c1cnc(N2CCN(c3ccccc3)CC2)nc1O,CHEMBL1721682,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc(Cl)c(C)cc1NC(=O)c1ccc2c(SCC(=O)O)c3c(nc2c1)CCCC3,CHEMBL1332310,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(Nc1nnc(-c2ccccc2F)s1)c1ccccc1F,CHEMBL1300733,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(C(=O)NCC(c2ccco2)N2CCc3ccccc32)c(OC)c1,CHEMBL1554286,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C=CCn1c(=S)[nH]c2scc(-c3ccco3)c2c1=O,CHEMBL1459809,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cn1c(SCC(=O)c2ccc3c(c2)NC(=O)CO3)nc2ccccc21,CHEMBL1485997,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cn1nnnc1SCC(=O)N(C1CCCCC1)C1CCS(=O)(=O)C1,CHEMBL1392305,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
S=C(NC1CCCCC1)NN(c1ccccc1)c1ccccc1,CHEMBL1381459,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCN(CC)CCNC(=O)c1ccc(Cl)c(S(=O)(=O)N2CCCCCC2)c1.Cl,CHEMBL1463392,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC1CCCCC1NC(=O)CO/N=C/c1ccccc1OC(F)F,CHEMBL3194295,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COCc1cc(CN(C)C(=O)c2oc3c(F)cccc3c2C)n[nH]1,CHEMBL1502841,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)c1ccc(S(=O)(=O)NCCN2CCOCC2)cc1.Cl,CHEMBL1300299,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1c(/N=C2\SCC(=O)N2/N=C\c2ccc(Br)cc2)c(=O)n(-c2ccccc2)n1C,CHEMBL3211176,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cc2ccccc2n2c(SCC(=O)N3CCc4ccccc4C3)nnc12,CHEMBL1563347,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cccc(NC(=S)NC(=O)c2oc3ccccc3c2C)n1,CHEMBL1521736,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(NCc1ccc2c(c1)OCO2)c1ccc(CSCc2ccccc2Cl)o1,CHEMBL1566497,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cn1c(SCc2nnc(-c3ccccc3)o2)nc2ccccc21,CHEMBL1468669,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(C2=N/C(=C\N(C)C)C(=O)O2)cc1,CHEMBL1438555,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc(OC)c(C(=O)O/N=C(\N)c2ccccc2)cc1OC,CHEMBL1306730,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccnc(NC(=O)c2ccc(OCC3CCCO3)cc2)c1,CHEMBL1354361,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOc1ccc(C2C(C(=O)c3ccc(C)o3)=C(O)C(=O)N2c2nc(C)c(C(=O)OC)s2)cc1,CHEMBL1327057,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(NC(C)=O)c2nc(C)c(C)nc12,CHEMBL1307299,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCCN1CCN(C(S)=Nc2ccc3nc(N4CCN(CC)CC4)cc(C)c3c2)CC1,CHEMBL1362150,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc(OC)cc(C(=O)Nc2ccc3nc4n(c(=O)c3c2)CCCCC4)c1,CHEMBL1373404,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(Nc1nc(-c2cccs2)cs1)c1cccc(S(=O)(=O)N2CCCCCC2)c1,CHEMBL1412273,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc([N+](=O)[O-])cc1N(CC(=O)Nc1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1)S(C)(=O)=O,CHEMBL1542936,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(COc1ccccc1)Nc1cc2c3c(c1)CC(=O)N3CCC2,CHEMBL1408963,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc([N+](=O)[O-])cc1Nc1ncnc2ccccc12,CHEMBL1895778,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CN(C)S(=O)(=O)N1CCC(Oc2cccc(C(=O)NCCCC3CCCC3)c2)CC1,CHEMBL1340771,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc(C(=O)OCc2cc(=O)n3ccsc3n2)ccc1OC(C)C,CHEMBL1724125,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cccc(C2=NN(c3ccccc3)[C@H](CO)[C@H]2c2ccc(Cl)cc2)c1,CHEMBL1315183,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCCn1c(=O)[nH]c(=O)c2c1nc(-c1ccc(OC)c(Br)c1)n2CCOC,CHEMBL1381554,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(Nc1ccc(Cc2ccncc2)cc1)C1CCC(N2C(=O)C3CC=CCC3C2=O)CC1,CHEMBL1495161,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Nn1c(SCc2ccc(C(=O)O)cc2)nnc1-c1ccc(Cl)cc1Cl,CHEMBL1473630,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc2c(c1)Oc1ccc(NC(=O)CCl)cc1C(=O)N2,CHEMBL1409606,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccccc1Nc1c(N)c(=O)oc2ccccc12,CHEMBL3210921,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCCn1c(=O)c2ccccc2n2c(SCCOc3ccc(Cl)cc3)nnc12,CHEMBL1594156,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(=O)c1ccc(S(=O)(=O)Nc2ccc(-c3ccc4nnc(C)n4n3)cc2)cc1,CHEMBL1457702,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCN(Cc1ccncc1)C(=O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,CHEMBL1491125,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cccc(Nc2ncnc3c2cnn3C)c1,CHEMBL1613442,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOc1ccc(C(=O)COC(=O)c2c(-c3ccccc3)noc2C)cc1,CHEMBL1434435,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COCCC(=O)N1CCC(Oc2ccc(C(=O)NCc3csc(C)n3)cc2)CC1,CHEMBL1864638,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Brc1cccc(/C=N\n2cnnc2)c1,CHEMBL3209694,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccccc1NC(=O)CCSCCC(=O)Nc1ccccc1OC,CHEMBL1456208,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COCCN(Cc1ccccc1)C(=O)c1cccc(S(=O)(=O)N2CCN(c3ccccc3)CC2)c1,CHEMBL1734524,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
OCCN1CCN(c2ncnc3c2ncn3[C@H]2CN(Cc3ccccc3)C[C@@H](CO)O2)CC1,CHEMBL2133353,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCC(C)NC(=O)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12,CHEMBL1381675,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(OC(C)C(=O)Nc2ccc(Cl)cn2)c([N+](=O)[O-])n1,CHEMBL1705591,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(S(=O)(=O)N2CCOCC2)cc1C(=O)OC1CCCCC1=O,CHEMBL1540381,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COC(=O)c1ccccc1NC(=O)CSc1nc(N)cc(O)n1,CHEMBL1568910,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(Cn2c(C)nc3c(c2=O)c2nc4ccccc4nc2n3Cc2ccco2)cc1,CHEMBL1575586,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOc1ccc(Nc2nc(-c3sc(N)nc3C)cs2)cc1,CHEMBL1451744,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(C)(C)c1ccc(S(=O)(=O)N2CCC(O)(c3ccc(Cl)cc3)CC2)cc1,CHEMBL1563430,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CO/N=C(\Cn1ncc(N2CCCC2)c(Br)c1=O)c1ccc(Cl)cc1,CHEMBL3210209,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=S(=O)(NCCO)c1ccc2c(c1)Cc1cc(S(=O)(=O)NCCO)ccc1-2,CHEMBL1710218,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCC(=O)N1CCN(c2ccccc2NC(=O)COc2ccc(C(C)C)cc2)CC1,CHEMBL1377097,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(NC(=O)CCc2nnc3ccc(N4CCC5(CC4)OCCO5)nn23)cc1F,CHEMBL1457707,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(Nc1ccc2nccnc2c1)c1cnccn1,CHEMBL1526686,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccccc1Oc1nc2ccccn2c(=O)c1/C=C(\C#N)C(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,CHEMBL1518792,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Oc1ccccc1CNCCCNCc1ccccc1O,CHEMBL1467754,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCCCCSc1nc2c(c(=O)[nH]c(=O)n2C)n1CCc1ccccc1,CHEMBL1562737,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc2c(CC(=O)Nc3ccc(S(=O)(=O)N4CCCCC4C)cc3)coc2c1,CHEMBL1572404,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1c(OCC(=O)OC(C)C)ccc2c3c(c(=O)oc12)CCC3,CHEMBL1489351,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(OCCSc2nc(N)cc(N)n2)cc1,CHEMBL1379238,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(Nc1ncccn1)c1ccc([N+](=O)[O-])o1,CHEMBL1447058,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cccc(-c2nc(-c3ccccn3)no2)c1OC,CHEMBL1338853,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(=O)CSc1ncnc2sc3c(c12)CCCC3,CHEMBL1468032,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc(NC(=O)c2ccc(S(=O)(=O)N(C)c3ccccc3)cc2)cc(OC)c1,CHEMBL1718279,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccccc1CCNC(=O)c1ccc(-c2nc(CSc3ccc(C)cc3)c(C)o2)cc1,CHEMBL1718352,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cccc(NC(=O)CSc2ccc3nnc(-c4ccncc4)n3n2)c1,CHEMBL1306204,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COCCNC(=O)C1(C)CCN(C(=O)c2cc(-c3ccccc3)cs2)C1,CHEMBL2142090,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(COC(=O)c1ccc2c(c1Cl)C(=O)c1ccccc1C2=O)NC1CC1,CHEMBL1346302,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
